File,UMAP1,UMAP2,NDUFB7,Has_NDUFB7
Visium_control_P1.h5ad,3.5222883266463363,2.103886423252571,2.097141118779237,True
Visium_control_P1.h5ad,1.005460743333348,1.4699563063607102,2.4813087558559057,True
Visium_control_P1.h5ad,-5.258951503311149,-0.8457061670794601,1.9150144747624318,True
Visium_control_P1.h5ad,-1.284132238005153,-2.7819495819583056,1.5486419161710288,True
Visium_control_P1.h5ad,1.4809284252181136,2.940336880825508,0.0,True
Visium_control_P1.h5ad,-3.7049795347199357,-2.5598657749667284,2.9130534243270803,True
Visium_control_P1.h5ad,-1.4281418281540788,-0.5949084185137863,1.9737624820236552,True
Visium_control_P1.h5ad,1.3451247257247054,-1.4650247715487594,1.9558325773142895,True
Visium_control_P1.h5ad,3.4078874629988753,-0.15800410733367154,2.366962518682215,True
Visium_control_P1.h5ad,0.21087646904135582,-2.1414561890139696,2.496675563750114,True
Visium_control_P1.h5ad,2.9053592723860824,-1.1551910065188522,2.274020565260253,True
Visium_control_P1.h5ad,-1.7543339687333024,0.8159571416602021,2.422621604471422,True
Visium_control_P1.h5ad,-3.057083602522365,-0.5652021788134689,1.8805483091555588,True
Visium_control_P1.h5ad,3.155346874619969,1.6036978341565018,1.77895836945314,True
Visium_control_P1.h5ad,3.5105705303206527,0.7799207843766098,2.6409474843340175,True
Visium_control_P1.h5ad,2.718543533708104,0.6698220349774247,0.0,True
Visium_control_P1.h5ad,-1.2958035427079118,-2.5870149754061815,2.2166583873290833,True
